date,purchases,unique_invoices,unique_streams,total_views,year_month,revenue,month,year,type
2019-02-20,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-21,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-22,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-23,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-24,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-25,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-26,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-27,0,0,0,0,2019-02,0.0,2,2019,train
2019-02-28,0,0,0,0,2019-02,0.0,2,2019,train
2019-03-01,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-02,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-03,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-04,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-05,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-06,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-07,2,2,2,24,2019-03,2.1,3,2019,train
2019-03-08,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-09,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-10,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-11,27,1,27,253,2019-03,39.56,3,2019,train
2019-03-12,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-13,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-14,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-15,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-16,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-17,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-18,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-19,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-20,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-21,7,1,7,81,2019-03,50.400000000000006,3,2019,train
2019-03-22,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-23,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-24,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-25,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-26,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-27,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-28,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-29,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-30,0,0,0,0,2019-03,0.0,3,2019,train
2019-03-31,0,0,0,0,2019-03,0.0,3,2019,train
2019-04-01,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-02,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-03,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-04,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-05,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-06,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-07,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-08,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-09,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-10,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-11,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-12,22,1,22,181,2019-04,108.2,4,2019,train
2019-04-13,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-14,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-15,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-16,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-17,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-18,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-19,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-20,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-21,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-22,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-23,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-24,12,1,12,94,2019-04,71.35,4,2019,train
2019-04-25,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-26,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-27,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-28,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-29,0,0,0,0,2019-04,0.0,4,2019,train
2019-04-30,1,1,1,1,2019-04,4.25,4,2019,train
2019-05-01,1,1,1,0,2019-05,4.25,5,2019,train
2019-05-02,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-03,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-04,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-05,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-06,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-07,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-08,1,1,1,2,2019-05,4.25,5,2019,train
2019-05-09,16,1,16,172,2019-05,43.92,5,2019,train
2019-05-10,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-11,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-12,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-13,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-14,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-15,2,1,2,20,2019-05,42.1,5,2019,train
2019-05-16,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-17,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-18,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-19,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-20,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-21,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-22,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-23,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-24,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-25,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-26,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-27,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-28,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-29,0,0,0,0,2019-05,0.0,5,2019,train
2019-05-30,5,1,5,15,2019-05,50.0,5,2019,train
2019-05-31,0,0,0,0,2019-05,0.0,5,2019,train
2019-06-01,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-02,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-03,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-04,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-05,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-06,11,1,11,105,2019-06,38.63,6,2019,train
2019-06-07,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-08,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-09,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-10,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-11,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-12,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-13,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-14,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-15,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-16,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-17,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-18,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-19,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-20,19,1,19,153,2019-06,86.25,6,2019,train
2019-06-21,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-22,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-23,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-24,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-25,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-26,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-27,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-28,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-29,0,0,0,0,2019-06,0.0,6,2019,train
2019-06-30,0,0,0,0,2019-06,0.0,6,2019,train
2019-07-01,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-02,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-03,20,1,20,220,2019-07,38.09,7,2019,train
2019-07-04,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-05,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-06,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-07,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-08,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-09,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-10,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-11,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-12,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-13,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-14,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-15,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-16,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-17,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-18,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-19,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-20,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-21,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-22,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-23,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-24,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-25,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-26,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-27,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-28,34,2,30,363,2019-07,130.77,7,2019,train
2019-07-29,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-30,0,0,0,0,2019-07,0.0,7,2019,train
2019-07-31,0,0,0,0,2019-07,0.0,7,2019,train
2019-08-01,2,1,2,23,2019-08,1.1099999999999999,8,2019,prod
2019-08-02,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-03,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-04,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-05,7,2,6,59,2019-08,90.05000000000001,8,2019,prod
2019-08-06,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-07,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-08,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-09,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-10,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-11,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-12,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-13,10,1,10,56,2019-08,69.64999999999999,8,2019,prod
2019-08-14,1,1,1,1,2019-08,1.65,8,2019,prod
2019-08-15,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-16,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-17,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-18,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-19,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-20,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-21,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-22,21,1,20,178,2019-08,71.44,8,2019,prod
2019-08-23,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-24,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-25,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-26,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-27,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-28,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-29,0,0,0,0,2019-08,0.0,8,2019,prod
2019-08-30,14,1,14,141,2019-08,44.3,8,2019,prod
2019-08-31,0,0,0,0,2019-08,0.0,8,2019,prod
2019-09-01,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-02,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-03,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-04,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-05,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-06,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-07,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-08,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-09,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-10,17,1,17,180,2019-09,20.77,9,2019,prod
2019-09-11,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-12,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-13,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-14,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-15,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-16,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-17,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-18,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-19,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-20,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-21,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-22,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-23,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-24,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-25,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-26,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-27,7,1,7,79,2019-09,47.14,9,2019,prod
2019-09-28,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-29,0,0,0,0,2019-09,0.0,9,2019,prod
2019-09-30,0,0,0,0,2019-09,0.0,9,2019,prod
2019-10-01,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-02,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-03,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-04,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-05,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-06,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-07,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-08,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-09,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-10,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-11,1,1,1,1,2019-10,15.0,10,2019,prod
2019-10-12,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-13,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-14,30,1,30,341,2019-10,38.91000000000001,10,2019,prod
2019-10-15,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-16,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-17,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-18,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-19,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-20,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-21,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-22,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-23,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-24,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-25,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-26,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-27,16,1,16,131,2019-10,79.49,10,2019,prod
2019-10-28,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-29,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-30,0,0,0,0,2019-10,0.0,10,2019,prod
2019-10-31,0,0,0,0,2019-10,0.0,10,2019,prod
2019-11-01,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-02,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-03,39,1,39,398,2019-11,99.84,11,2019,prod
2019-11-04,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-05,2,1,2,5,2019-11,5.85,11,2019,prod
2019-11-06,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-07,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-08,12,1,12,97,2019-11,66.49,11,2019,prod
2019-11-09,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-10,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-11,11,1,11,128,2019-11,18.67,11,2019,prod
2019-11-12,8,1,8,68,2019-11,55.769999999999996,11,2019,prod
2019-11-13,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-14,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-15,1,1,1,2,2019-11,2.89,11,2019,prod
2019-11-16,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-17,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-18,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-19,7,2,6,48,2019-11,92.24000000000001,11,2019,prod
2019-11-20,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-21,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-22,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-23,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-24,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-25,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-26,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-27,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-28,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-29,0,0,0,0,2019-11,0.0,11,2019,prod
2019-11-30,0,0,0,0,2019-11,0.0,11,2019,prod
